,x,y_min,y_max
111,407000.0,0.378839619132171,0.378839619132171
112,417999.0,-0.9999934270459657,0.9999935358866929
113,417999.0,-0.6230702528871856,-0.6230702528871856
114,418000.0,-0.9948161855983085,-0.9948161855983085
115,428999.0,-0.9999940584898318,0.9999941619482217
116,428999.0,0.9264279171161864,0.9264279171161864
117,429000.0,0.18376071028774038,0.18376071028774038
118,439999.0,-0.9999969184542141,0.9999968431648427
119,439999.0,0.09914567375511185,0.09914567375511185
120,440000.0,0.8908936342375846,0.8908936342375846
121,450999.0,-0.9999987545992336,0.9999988017195209
122,450999.0,-0.9824979625403446,-0.9824979625403446
123,451000.0,-0.6875895174142772,-0.6875895174142772
124,461999.0,-0.9999998117424975,0.9999997927913354
125,461999.0,0.4564883070562771,0.4564883070562771
126,462000.0,-0.5020397991240199,-0.5020397991240199
127,472999.0,-0.9999999999425288,0.9999999998113691
128,472999.0,0.7243392437296524,0.7243392437296524
129,473000.0,0.9715090599971195,0.9715090599971195
130,483999.0,-0.9999999383956,0.9999999273602562
131,483999.0,-0.8661252862626243,-0.8661252862626243
132,484000.0,-0.04737960629114799,-0.04737960629114799
133,494999.0,-0.9999991345584233,0.9999991737628995
134,494999.0,-0.23451772853465883,-0.23451772853465883
135,495000.0,-0.9447143792379256,-0.9447143792379256
136,505999.0,-0.9999975358875438,0.9999974685139694
137,505999.0,0.9987525527249772,0.9987525527249772
138,506000.0,0.5816457638600743,0.5816457638600743
139,516999.0,-0.9999949292283495,0.9999950247709634
140,516999.0,-0.3303087422310024,-0.3303087422310024
141,517000.0,0.6157751208194806,0.6157751208194806
142,527999.0,-0.9999924404633965,0.9999925572198877
143,527999.0,-0.8119524082564045,-0.8119524082564045
144,528000.0,-0.9298862638005434,-0.9298862638005434
145,538999.0,-0.9999957259676804,0.9999956373801682
146,538999.0,0.7894937645209334,0.7894937645209334
147,539000.0,-0.08989473617073505,-0.08989473617073505
148,549999.0,-0.9999979610573728,0.9999980214758288
149,549999.0,0.3654684663739068,0.3654684663739068
150,550000.0,0.9807246085268654,0.9807246085268654
151,560999.0,-0.9999994437423284,0.9999994114929812
152,560999.0,-0.9961778560658342,-0.9961778560658342
153,561000.0,-0.4647363563014764,-0.4647363563014764
154,571999.0,-0.9999999886857269,0.999999992765937
155,571999.0,0.19790193118993063,0.19790193118993063
156,572000.0,-0.7179013544084469,-0.7179013544084469
157,582999.0,-0.9999999995544749,0.9999999999999568
158,582999.0,0.8842579925853974,0.8842579925853974
159,583000.0,0.870732503457327,0.870732503457327
160,593999.0,-0.9999996176422689,0.999999643548563
161,593999.0,-0.6979780710061866,-0.6979780710061866
162,594000.0,0.22547431072590676,0.22547431072590676
163,604999.0,-0.9999984179165955,0.999998363841184
164,604999.0,-0.489529098583954,-0.489529098583954
165,605000.0,-0.9982454282835657,-0.9982454282835657
166,615999.0,-0.9999962367981513,0.999996319042633
167,615999.0,0.9748224128162533,0.9748224128162533
168,616000.0,0.3390653649695441,0.3390653649695441
169,626999.0,-0.9999933469285082,0.9999932365150281
170,626999.0,-0.06176411368570106,-0.06176411368570106
171,627000.0,0.8064931339519038,0.8064931339519038
172,637999.0,-0.9999943388684096,0.9999942369827738
173,637999.0,-0.939892833654847,-0.939892833654847
174,638000.0,-0.7951629932598908,-0.7951629932598908
175,648999.0,-0.9999969729023398,0.9999970466189528
176,648999.0,0.593303533217367,0.593303533217367
177,649000.0,-0.35680306213076235,-0.35680306213076235
178,659999.0,-0.9999988811286986,0.9999988355811726
179,659999.0,0.6043607342918512,0.6043607342918512
180,660000.0,0.996946521914555,0.996946521914555
181,670999.0,-0.9999998250176456,0.9999998423960447
182,670999.0,-0.9350888329776057,-0.9350888329776057
183,671000.0,-0.20700204052328636,-0.20700204052328636
184,681999.0,-0.9999999999360543,0.999999999822613
185,681999.0,-0.07553813059277464,-0.07553813059277464
186,682000.0,-0.8798802559299972,-0.8798802559299972
187,692999.0,-0.99999990611262,0.9999999187207269
188,692999.0,0.9778080586702396,0.9778080586702396
189,693000.0,0.7046024304270492,0.7046024304270492
190,703999.0,-0.9999991053323862,0.9999990645551482
191,703999.0,-0.47744355977494607,-0.47744355977494607
192,704000.0,0.4814050750804647,0.4814050750804647
193,714999.0,-0.9999973497551166,0.9999974187014501
194,714999.0,-0.7077984750934999,-0.7077984750934999
195,715000.0,-0.9768523774479625,-0.9768523774479625
196,725999.0,-0.9999948588293915,0.9999947617140226
197,725999.0,0.8777262059715613,0.8777262059715613
198,726000.0,0.07103614702964506,0.07103614702964506
199,736999.0,-0.9999927571566715,0.999992641972932
200,736999.0,0.21141626924599485,0.21141626924599485
201,737000.0,0.9366791672628432,0.9366791672628432
202,747999.0,-0.999995790134327,0.9999958771490828
203,747999.0,-0.9972888592983062,-0.9972888592983062
204,748000.0,-0.600758135565554,-0.600758135565554
205,758999.0,-0.9999981239017176,0.9999980650560216
206,758999.0,0.3525824361335215,0.3525824361335215
207,759000.0,-0.5969312521566987,-0.5969312521566987
208,769999.0,-0.9999994667360294,0.9999994974126141
209,769999.0,0.7978922294605102,0.7978922294605102
210,770000.0,0.938341825865506,0.938341825865506
211,780999.0,-0.9999999976805729,0.999999995173126
212,780999.0,-0.8038159782035008,-0.8038159782035008
213,781000.0,0.06626897707226696,0.06626897707226696
214,791999.0,-0.9999999999694205,0.9999999997508212
215,791999.0,-0.34330861825971676,-0.34330861825971676
216,792000.0,-0.9758190491665674,-0.9758190491665674
217,802999.0,-0.999999598134782,0.9999995706557254
218,802999.0,0.9979679678089458,0.9979679678089458
219,803000.0,0.48558786488809474,0.48558786488809474
220,813999.0,-0.9999982680990286,0.9999983237472007
221,813999.0,-0.22107414467468142,-0.22107414467468142
222,814000.0,0.701203600902576,0.701203600902576
223,824999.0,-0.9999961761177064,0.9999960923004675
224,824999.0,-0.8729434774349801,-0.8729434774349801
225,825000.0,-0.8821408990759697,-0.8821408990759697
226,835999.0,-0.9999930432619422,0.9999931552481748
227,835999.0,0.7147515647646164,0.7147515647646164
228,836000.0,-0.20232474509019918,-0.20232474509019918
229,846999.0,-0.9999944127535646,0.999994513066446
230,846999.0,0.4687286369334405,0.4687286369334405
231,847000.0,0.9965620050907321,0.9965620050907321
232,857999.0,-0.9999971720615328,0.9999970999176784
233,857999.0,-0.979832581102021,-0.979832581102021
234,858000.0,-0.36126290101772374,-0.36126290101772374
235,868999.0,-0.999998913840948,0.9999989578157125
236,868999.0,0.08539798553684055,0.08539798553684055
237,869000.0,-0.7922562950891137,-0.7922562950891137
238,879999.0,-0.9999998703274254,0.9999998545217893
239,879999.0,0.9315372924945805,0.9315372924945805
240,880000.0,0.8093091421774049,0.8093091421774049
241,890999.0,-0.9999999996368552,0.9999999999948973
242,890999.0,-0.612212079649298,-0.612212079649298
243,891000.0,0.3345661241981827,0.3345661241981827
244,901999.0,-0.9999998963236871,0.9999998821428172
245,901999.0,-0.5853118061466734,-0.5853118061466734
246,902000.0,-0.9985169721379076,-0.9985169721379076
247,912999.0,-0.9999989918297087,0.9999990341797085
248,912999.0,0.9432246020817052,0.9432246020817052
249,913000.0,0.2301271182205647,0.2301271182205647
250,923999.0,-0.9999972987931967,0.999997228274104
251,923999.0,0.05188816514611984,0.05188816514611984
252,924000.0,0.8683727360532502,0.8683727360532502
253,934999.0,-0.999994591477543,0.9999946901656669
254,934999.0,-0.9725690168859786,-0.9725690168859786
255,935000.0,-0.7212196380603011,-0.7212196380603011
256,945999.0,-0.9999928407603207,0.9999929543713083
257,945999.0,0.4981306797468891,0.4981306797468891
258,946000.0,-0.4604999934995079,-0.4604999934995079
259,956999.0,-0.9999960256083295,0.9999959401663305
260,956999.0,0.6908602061761736,0.6908602061761736
261,957000.0,0.9816470936961122,0.9816470936961122
262,967999.0,-0.999998166332509,0.9999982236054447
263,967999.0,-0.8888341938277964,-0.8888341938277964
264,968000.0,-0.09465279380197601,-0.09465279380197601
265,978999.0,-0.9999995483607345,0.9999995192569121
266,978999.0,-0.1881960783841117,-0.1881960783841117
267,979000.0,-0.9281179153972291,-0.9281179153972291
268,989999.0,-0.9999999989383583,0.9999999998730419
269,989999.0,0.9952650875217487,0.9952650875217487
270,990000.0,0.6195331209439818,0.6195331209439818
271,1000999.0,-0.9999999998990435,0.999999999016363
272,1000999.0,-0.3746581194123509,-0.3746581194123509
273,1001000.0,0.5777521463481428,0.5777521463481428
274,1011999.0,-0.9999995209470162,0.9999995499988353
275,1011999.0,-0.7833839536472905,-0.7833839536472905
276,1012000.0,-0.946270414289321,-0.946270414289321
277,1022999.0,-0.9999982268556435,0.999998169634711
278,1022999.0,0.8176867680859452,0.8176867680859452
279,1023000.0,-0.04260600125470967,-0.04260600125470967
280,1033999.0,-0.9999959450806275,0.9999960304706235
281,1033999.0,0.3209559677065703,0.3209559677065703
282,1034000.0,0.9703654689216987,0.9703654689216987
283,1044999.0,-0.9999929608456931,0.9999928472867083
284,1044999.0,-0.9991976198142003,-0.9991976198142003
285,1045000.0,-0.5061666668786693,-0.5061666668786693
286,1055999.0,-0.9999946845423306,0.9999945858022039
287,1055999.0,0.24412220271439986,0.24412220271439986
288,1056000.0,-0.6841120508030036,-0.6841120508030036
289,1066999.0,-0.999997224210858,0.9999972947819536
290,1066999.0,0.8611387164166506,0.8611387164166506
291,1067000.0,0.8930538835461617,0.8930538835461617
292,1077999.0,-0.9999990317805623,0.9999989893785594
293,1077999.0,-0.7311236533802534,-0.7311236533802534
294,1078000.0,0.17906155368968454,0.17906155368968454
295,1088999.0,-0.9999998813037667,0.9999998955366398
296,1088999.0,-0.44766493684496544,-0.44766493684496544
297,1089000.0,-0.9943189117500101,-0.9943189117500101
298,1099999.0,-0.9999999999878981,0.9999999996818592
299,1099999.0,0.9842924744999544,0.9842924744999544
300,1100000.0,0.3832575514850701,0.3832575514850701
301,1110999.0,-0.999999855450848,0.9999998712044809
302,1110999.0,-0.10898389779996583,-0.10898389779996583
303,1111000.0,0.7775745243549769,0.7775745243549769
304,1121999.0,-0.9999989603048667,0.9999989163821053
305,1121999.0,-0.9226585991254291,-0.9226585991254291
306,1122000.0,-0.8230007823288051,-0.8230007823288051
307,1132999.0,-0.9999971040709322,0.9999971761627836
308,1132999.0,0.6307768072085389,0.6307768072085389
309,1133000.0,-0.3121412936194336,-0.3121412936194336
310,1143999.0,-0.9999945187797898,0.9999944185189114
311,1143999.0,0.5659341663473952,0.5659341663473952
312,1144000.0,0.9995266543020619,0.9995266543020619
313,1154999.0,-0.9999931488637974,0.999993036825562
314,1154999.0,-0.950830655372998,-0.950830655372998
315,1155000.0,-0.2531229563144569,-0.2531229563144569
316,1165999.0,-0.9999960874761783,0.9999961713454202
317,1165999.0,-0.02820905925771367,-0.02820905925771367
318,1166000.0,-0.856377537241197,-0.856377537241197
319,1176999.0,-0.9999983205870097,0.9999982648868345
320,1176999.0,0.9667837794382952,0.9667837794382952
321,1177000.0,0.7374318080747888,0.7374318080747888
322,1187999.0,-0.9999995690556293,0.9999995965866891
323,1187999.0,-0.5185380490663114,-0.5185380490663114
324,1188000.0,0.4393362946943865,0.4393362946943865
325,1198999.0,-0.9999999997108212,0.9999999999814237
326,1198999.0,-0.6735339495252333,-0.6735339495252333
327,1199000.0,-0.9858905160244691,-0.9858905160244691
328,1209999.0,-0.9999999953411389,0.9999999977965826
329,1209999.0,0.8994430115750301,0.8994430115750301
330,1210000.0,0.11821628347737313,0.11821628347737313
331,1220999.0,-0.9999994991407232,0.9999994685161415
332,1220999.0,0.16487019642976952,0.16487019642976952
333,1221000.0,0.9190354316480847,0.9190354316480847
334,1231999.0,-0.9999980684482316,0.9999981272419244
335,1231999.0,-0.9926823739474144,-0.9926823739474144
336,1232000.0,-0.6379601759461268,-0.6379601759461268
337,1242999.0,-0.9999958821013845,0.9999957951386318
338,1242999.0,0.396523394343252,0.396523394343252
339,1243000.0,-0.5582485743974523,-0.5582485743974523
340,1253999.0,-0.9999926485893271,0.9999927637210637
341,1253999.0,0.7684357286779204,0.7684357286779204
342,1254000.0,0.9536675763693638,0.9536675763693638
343,1264999.0,-0.999994756128691,0.999994853296063
344,1264999.0,-0.8310983443197824,-0.8310983443197824
345,1265000.0,0.01891909786726575,0.01891909786726575
346,1275999.0,-0.999997414780215,0.9999973457818784
347,1275999.0,-0.29842306798378426,-0.29842306798378426
348,1276000.0,-0.9643669305279914,-0.9643669305279914
349,1286999.0,-0.9999990621940068,0.999999103023248
350,1286999.0,0.9998661215078892,0.9998661215078892
351,1287000.0,0.5264612051988843,0.5264612051988843
352,1297999.0,-0.9999999180236876,0.9999999053635775
353,1297999.0,-0.2670331614982786,-0.2670331614982786
354,1298000.0,0.6666363027401443,0.6666363027401443
355,1308999.0,-0.9999999998536188,0.9999999999150568
356,1308999.0,-0.8488503390951635,-0.8488503390951635
357,1309000.0,-0.9034653281256863,-0.9034653281256863
358,1319999.0,-0.9999998433631082,0.9999998260367123
359,1319999.0,0.7470851422729212,0.7470851422729212
360,1320000.0,-0.15569780115426538,-0.15569780115426538
361,1330999.0,-0.9999988382123379,0.9999988837078607
362,1330999.0,0.426349827712067,0.426349827712067
363,1331000.0,0.9915174079847038,0.9915174079847038
364,1341999.0,-0.9999970508102115,0.9999969771456015
365,1341999.0,-0.988199588329778,-0.988199588329778
366,1342000.0,-0.40503696415544727,-0.40503696415544727
367,1352999.0,-0.9999942428381281,0.999994344671761
368,1352999.0,0.13250860460483804,0.13250860460483804
369,1353000.0,-0.7624560670455773,-0.7624560670455773
370,1363999.0,-0.9999932301686554,0.9999933406341384
371,1363999.0,0.9132617398298375,0.9132617398298375
372,1364000.0,0.8362302244762625,0.8362302244762625
373,1374999.0,-0.9999963143603545,0.9999962320638698
374,1374999.0,-0.648987289926845,-0.648987289926845
375,1375000.0,0.28954116420020126,0.28954116420020126
376,1385999.0,-0.999998360718998,0.9999984148464125
377,1385999.0,-0.5462386973945301,-0.5462386973945301
378,1386000.0,-0.9999750013685765,-0.9999750013685765
379,1396999.0,-0.9999996420904781,0.9999996161321808
380,1396999.0,0.9579027212848895,0.9579027212848895
381,1397000.0,0.2759766403209258,0.2759766403209258
382,1407999.0,-0.9999999999979617,0.999999999604483
383,1407999.0,0.004514111135421488,0.004514111135421488
384,1408000.0,0.8439013960086345,0.8439013960086345
385,1418999.0,-0.9999999929719547,0.999999988943748
386,1418999.0,-0.9604555953219146,-0.9604555953219146
387,1419000.0,-0.7532298357007698,-0.7532298357007698
388,1429999.0,-0.9999994133631015,0.9999994455604454
389,1429999.0,0.5386542069356441,0.5386542069356441
390,1430000.0,-0.41792586421801114,-0.41792586421801114
391,1440999.0,-0.9999980249060436,0.9999979645395907
392,1440999.0,0.655829435582511,0.655829435582511
393,1441000.0,0.9895802613231112,0.9895802613231112
394,1451999.0,-0.999995818636821,0.9999957310099898
395,1451999.0,-0.9095467012913598,-0.9095467012913598
396,1452000.0,-0.1417133827781437,-0.1417133827781437
397,1462999.0,-0.9999925638742874,0.9999926796701003
398,1462999.0,-0.14145172321994404,-0.14145172321994404
399,1463000.0,-0.9094368167467213,-0.9094368167467213
400,1473999.0,-0.9999950193276423,0.9999949237330257
401,1473999.0,0.9895421690296462,0.9895421690296462
402,1474000.0,0.6560289519207804,0.6560289519207804
403,1484999.0,-0.9999974646307391,0.9999973962964819
404,1484999.0,-0.4181659813675105,-0.4181659813675105
405,1485000.0,0.5384314895287543,0.5384314895287543
406,1495999.0,-0.9999990921221293,0.99999913228729
407,1495999.0,-0.7530559494894301,-0.7530559494894301
408,1496000.0,-0.9605291578525382,-0.9605291578525382
409,1506999.0,-0.9999999267012218,0.9999999147051929
410,1506999.0,0.84404317495134,0.84404317495134
411,1507000.0,0.004778430503116703,0.004778430503116703
412,1517999.0,-0.9999999997763733,0.9999999999595361
413,1517999.0,0.2757225735887766,0.2757225735887766
414,1518000.0,0.9578268027701802,0.9578268027701802
415,1528999.0,-0.9999998307900461,0.9999998127995691
416,1528999.0,-0.9999730974588403,-0.9999730974588403
417,1529000.0,-0.5464600824171646,-0.5464600824171646
418,1539999.0,-0.9999988043886912,0.9999988505482943
419,1539999.0,0.28979415421057986,0.28979415421057986
420,1540000.0,-0.6487861711103454,-0.6487861711103454
421,1550999.0,-0.9999969970641698,0.9999969227354806
422,1550999.0,0.8360852466346387,0.8360852466346387
423,1551000.0,0.913369385737595,0.913369385737595
424,1561999.0,-0.9999941678415807,0.9999942703392909
425,1561999.0,-0.762627067455629,-0.762627067455629
426,1562000.0,0.13224660858907109,0.13224660858907109
427,1572999.0,-0.9999933109881943,0.9999934207896005
428,1572999.0,-0.4047952801198364,-0.4047952801198364
429,1573000.0,-0.9881590671219305,-0.9881590671219305
430,1583999.0,-0.9999963739294049,0.9999962922969988
431,1583999.0,0.991551728352735,0.991551728352735
432,1584000.0,0.4265889076904658,0.4265889076904658
433,1594999.0,-0.9999984003656645,0.999998453828999
434,1594999.0,-0.1559588944542606,-0.1559588944542606
435,1595000.0,0.7469094137005856,0.7469094137005856
436,1605999.0,-0.9999996604865666,0.9999996351923504
437,1605999.0,-0.9033519918927159,-0.9033519918927159
438,1606000.0,-0.8489900389527765,-0.8489900389527765
439,1616999.0,-0.9999999997997798,0.9999999999486576
440,1616999.0,0.6668333007802038,0.6668333007802038
441,1617000.0,-0.26677842819416353,-0.26677842819416353
442,1627999.0,-0.9999999901174482,0.9999999854251602
443,1627999.0,0.5262364602817399,0.5262364602817399
444,1628000.0,0.9998617615453224,0.9998617615453224
445,1638999.0,-0.9999993892580025,0.9999994221194272
446,1638999.0,-0.9644368281385933,-0.9644368281385933
447,1639000.0,-0.2986753355898017,-0.2986753355898017
448,1649999.0,-0.9999979808785341,0.9999979198480013
449,1649999.0,0.019183372115878065,0.019183372115878065
450,1650000.0,-0.8309513189680693,-0.8309513189680693
451,1660999.0,-0.99999557719644,0.9999956663960275
452,1660999.0,0.9535880184509153,0.9535880184509153
453,1661000.0,0.7686048487512536,0.7686048487512536
454,1671999.0,-0.9999924786739287,0.9999923613053643
455,1671999.0,-0.5584678561019393,-0.5584678561019393
456,1672000.0,0.39628072618802795,0.39628072618802795
457,1682999.0,-0.9999950886152073,0.9999949936846684
458,1682999.0,-0.6377566072194846,-0.6377566072194846
459,1683000.0,-0.9927142574276511,-0.9927142574276511
460,1693999.0,-0.9999975139959421,0.9999975807574399
461,1693999.0,0.919139588735254,0.919139588735254
462,1694000.0,0.16513089571149098,0.16513089571149098
463,1704999.0,-0.9999991996584087,0.9999991610660098
464,1704999.0,0.11795381059094631,0.11795381059094631
465,1705000.0,0.899327461284185,0.899327461284185
466,1715999.0,-0.9999999348934336,0.9999999453166996
467,1715999.0,-0.9858462363104431,-0.9858462363104431
468,1716000.0,-0.6737293014265691,-0.6737293014265691
469,1726999.0,-0.9999999999996113,0.9999999995718477
470,1726999.0,0.43957372598814703,0.43957372598814703
471,1727000.0,-0.5183120210353215,-0.5183120210353215
472,1737999.0,-0.9999997795138637,0.9999997990771035
473,1737999.0,0.7372532533801,0.7372532533801
474,1738000.0,0.9668513052683085,0.9668513052683085
475,1748999.0,-0.9999987700797225,0.999998722347358
476,1748999.0,-0.8565139901517088,-0.8565139901517088
477,1749000.0,-0.02847327530248934,-0.02847327530248934
478,1759950.0,-0.9999967919385913,0.9999968678400387
479,1759950.0,-0.9987666389985376,-0.9987666389985376
480,1760000.0,-0.9507487585900897,-0.9507487585900897
481,1770950.0,-0.9992386641005019,0.9999895573624151
482,1770950.0,0.33004170549393713,0.33004170549393713
483,1771000.0,0.5661520671454854,0.5661520671454854
484,1781950.0,-0.9992029739560121,0.9999932812764085
485,1781950.0,0.8121175123344748,0.8121175123344748
486,1782000.0,0.6305716805641133,0.6305716805641133
487,1792950.0,-0.9991664666495613,0.9999961873821166
488,1792950.0,-0.789320099413779,-0.789320099413779
489,1793000.0,-0.922760494253932,-0.922760494253932
490,1803950.0,-0.9991291422110055,0.9999982756771627
491,1803950.0,-0.3657317836172918,-0.3657317836172918
492,1804000.0,-0.10872114620563299,-0.10872114620563299
493,1814950.0,-0.9990910006708692,0.9999995461598389
494,1814950.0,0.9961531052707054,0.9961531052707054
495,1815000.0,0.9842457752090386,0.9842457752090386
496,1825950.0,-0.999052042060345,0.9999999988291063
497,1825950.0,-0.1976246165813093,-0.1976246165813093
498,1826000.0,-0.4479012784986145,-0.4479012784986145
499,1836950.0,-0.9990609303327602,0.9999999679824657
500,1836950.0,-0.8843900720594399,-0.8843900720594399
501,1837000.0,-0.7309432953349633,-0.7309432953349633
502,1847950.0,-0.9990997040344555,0.9999993302333943
503,1847950.0,0.6977754515590249,0.6977754515590249
504,1848000.0,0.8612730598346832,0.8612730598346832
505,1858950.0,-0.9991376606586453,0.9999978746710906
506,1858950.0,0.4897757658274462,0.4897757658274462
507,1859000.0,0.24386586917500858,0.24386586917500858
508,1869950.0,-0.999174800174288,0.9999946617695892
509,1869950.0,-0.9747592915743427,-0.9747592915743427
510,1870000.0,-0.9991869984278895,-0.9991869984278895
511,1880950.0,-0.9992230484183378,0.9999912979821953
512,1880950.0,0.06148174936368693,0.06148174936368693
513,1881000.0,0.32120629451273397,0.32120629451273397
514,1891950.0,-0.9992582812304077,0.9999871163881382
515,1891950.0,0.9399893984563296,0.9399893984563296
516,1892000.0,0.8175345788947985,0.8175345788947985
517,1902950.0,-0.9992926968352854,0.9999821169908374
518,1902950.0,-0.5930757793750685,-0.5930757793750685
519,1903000.0,-0.7835482126046266,-0.7835482126046266
520,1913950.0,-0.9993262952048255,0.9999762997943814
521,1913950.0,-0.6045861011660772,-0.6045861011660772
522,1914000.0,-0.37441303653406344,-0.37441303653406344
523,1924950.0,-0.9993590763115505,0.9999696648035279
524,1924950.0,0.934988531301361,0.934988531301361
525,1925000.0,0.9952907442829648,0.9952907442829648
526,1935950.0,-0.9993910401286518,0.9999622120237028
527,1935950.0,0.07582022126875769,0.07582022126875769
528,1936000.0,-0.1884556709803962,-0.1884556709803962
529,1946950.0,-0.9994221866299887,0.9999539414610012
530,1946950.0,-0.9778672882818165,-0.9778672882818165
531,1947000.0,-0.8887130426838951,-0.8887130426838951
532,1957950.0,-0.9994525157900894,0.9999448531221871
